year,county_fips,dem_vote_pct,rep_vote_pct,incumbent_party,incumbent_vote_pct
2012,5053,0.22657817564438956,0.7453310696095077,DEMOCRAT,0.22657817564438956
2016,5053,0.18441907320349227,0.7689724647414372,DEMOCRAT,0.18441907320349227
2020,5053,0.03865853658536585,0.2071341463414634,REPUBLICAN,0.2071341463414634
2024,5053,0.029512255508789303,0.16724436741767765,DEMOCRAT,0.029512255508789303
2000,5055,0.506167894905479,0.46707785966036525,DEMOCRAT,0.506167894905479
2004,5055,0.4704237470423747,0.5185344518534452,REPUBLICAN,0.5185344518534452
2008,5055,0.3336027034969145,0.6301792535997649,REPUBLICAN,0.6301792535997649
2012,5055,0.2906765496693554,0.6591817455126807,DEMOCRAT,0.2906765496693554
2016,5055,0.21034246575342466,0.7342465753424657,DEMOCRAT,0.21034246575342466
2020,5055,0.04748447204968944,0.1967391304347826,REPUBLICAN,0.1967391304347826
2024,5055,0.03710493046776232,0.15950695322376737,DEMOCRAT,0.03710493046776232
2000,5057,0.5401289614487584,0.44683770064480727,DEMOCRAT,0.5401289614487584
2004,5057,0.5122114868491681,0.48040794417606014,REPUBLICAN,0.48040794417606014
2008,5057,0.3903932507824194,0.5814396516532861,REPUBLICAN,0.5814396516532861
2012,5057,0.35659586764918366,0.6189856957087126,DEMOCRAT,0.35659586764918366
2016,5057,0.33721095190807204,0.6243438785643354,DEMOCRAT,0.33721095190807204
2020,5057,0.07805198598130841,0.16318633177570094,REPUBLICAN,0.16318633177570094
2024,5057,0.058334701921497784,0.1377237641648875,DEMOCRAT,0.058334701921497784
2000,5059,0.503323923139969,0.45915672525270923,DEMOCRAT,0.503323923139969
2004,5059,0.48914484587338414,0.4940338084189592,REPUBLICAN,0.4940338084189592
2008,5059,0.3586783772480134,0.6030112923462986,REPUBLICAN,0.6030112923462986
2012,5059,0.3401420959147424,0.6302841918294849,DEMOCRAT,0.3401420959147424
2016,5059,0.26364701942397856,0.6841929002009377,DEMOCRAT,0.26364701942397856
2020,5059,0.061360197499402726,0.18320458708290197,REPUBLICAN,0.18320458708290197
2024,5059,0.04588455589025482,0.15022388667263697,DEMOCRAT,0.04588455589025482
2000,5061,0.46265978919040146,0.52164162368244,DEMOCRAT,0.46265978919040146
2004,5061,0.438195427877807,0.5535100141614404,REPUBLICAN,0.5535100141614404
2008,5061,0.36029715229054893,0.610193974411886,REPUBLICAN,0.610193974411886
2012,5061,0.3296727924697445,0.6481398476019722,DEMOCRAT,0.3296727924697445
2016,5061,0.28904578519469404,0.6754385964912281,DEMOCRAT,0.28904578519469404
2020,5061,0.06930078609846918,0.1741311543235416,REPUBLICAN,0.1741311543235416
2024,5061,0.05177733065057009,0.14513749161636486,DEMOCRAT,0.05177733065057009
2000,5063,0.44385026737967914,0.5300155252716923,DEMOCRAT,0.44385026737967914
2004,5063,0.41833832910614094,0.5710552609330567,REPUBLICAN,0.5710552609330567
2008,5063,0.2998617773802748,0.671192779900805,REPUBLICAN,0.671192779900805
2012,5063,0.26466080503347583,0.7040413003145922,DEMOCRAT,0.26466080503347583
2016,5063,0.21162039077420303,0.7298369325694138,DEMOCRAT,0.21162039077420303
2020,5063,0.04833930540242558,0.19380512679162074,REPUBLICAN,0.19380512679162074
2024,5063,0.03838412675754764,0.15734779815858968,DEMOCRAT,0.03838412675754764
2000,5065,0.5141096979332274,0.4572734499205087,DEMOCRAT,0.5141096979332274
2004,5065,0.4707809939923539,0.5157473147642454,REPUBLICAN,0.5157473147642454
2008,5065,0.3434266002299732,0.6119202759678037,REPUBLICAN,0.6119202759678037
2012,5065,0.2887457370215991,0.6773399014778325,DEMOCRAT,0.2887457370215991
2016,5065,0.20429515418502203,0.7419236417033774,DEMOCRAT,0.20429515418502203
2020,5065,0.0439328743545611,0.1992685025817556,REPUBLICAN,0.1992685025817556
2024,5065,0.032033755274261604,0.16384810126582278,DEMOCRAT,0.032033755274261604
2000,5067,0.6012845849802372,0.37549407114624506,DEMOCRAT,0.6012845849802372
2004,5067,0.5652034089081845,0.42193278662164335,REPUBLICAN,0.42193278662164335
2008,5067,0.395378000716589,0.5585811537083483,REPUBLICAN,0.5585811537083483
2012,5067,0.3918084907424724,0.5745277725827567,DEMOCRAT,0.3918084907424724
2016,5067,0.3070209464701319,0.6336307214895268,DEMOCRAT,0.3070209464701319
2020,5067,0.06703005303476724,0.17643881359261443,REPUBLICAN,0.17643881359261443
2024,5067,0.049549738219895285,0.1469738219895288,DEMOCRAT,0.049549738219895285
2000,5069,0.6512995845740965,0.3222308003382229,DEMOCRAT,0.6512995845740965
2004,5069,0.645230052799003,0.33509330010166266,REPUBLICAN,0.33509330010166266
2008,5069,0.6219475226514871,0.35888712991343596,REPUBLICAN,0.35888712991343596
2012,5069,0.6379870722711171,0.34766095752839354,DEMOCRAT,0.6379870722711171
2016,5069,0.6090986328879278,0.35722561211091375,DEMOCRAT,0.6090986328879278
2020,5069,0.14886914699101678,0.09461205183241911,REPUBLICAN,0.09461205183241911
2024,5069,0.1184931506849315,0.07837837837837838,DEMOCRAT,0.1184931506849315
2000,5071,0.4566401340594889,0.5106828655215752,DEMOCRAT,0.4566401340594889
2004,5071,0.45027349577324716,0.5359273993038289,REPUBLICAN,0.5359273993038289
2008,5071,0.3709046454767726,0.6017114914425428,REPUBLICAN,0.6017114914425428
2012,5071,0.3456408989874043,0.6253395900222277,DEMOCRAT,0.3456408989874043
2016,5071,0.26635206321334504,0.668459174714662,DEMOCRAT,0.26635206321334504
2020,5071,0.06009159823120657,0.18261739313539693,REPUBLICAN,0.18261739313539693
2024,5071,0.04651727563748758,0.14937631085108732,DEMOCRAT,0.04651727563748758
2000,5073,0.5338456990836535,0.4546260715341413,DEMOCRAT,0.5338456990836535
2004,5073,0.4910686305233469,0.5026637417737386,REPUBLICAN,0.5026637417737386
2008,5073,0.39042039972432807,0.5806340454858718,REPUBLICAN,0.5806340454858718
2012,5073,0.400477978832366,0.5848412427449642,DEMOCRAT,0.400477978832366
2016,5073,0.36083916083916084,0.6146853146853147,DEMOCRAT,0.36083916083916084
2020,5073,0.07829413960432997,0.16396043299738708,REPUBLICAN,0.16396043299738708
2024,5073,0.06004301075268817,0.13668817204301076,DEMOCRAT,0.06004301075268817
2000,5075,0.5389072847682119,0.4347682119205298,DEMOCRAT,0.5389072847682119
2004,5075,0.5357520786092215,0.44610733182161755,REPUBLICAN,0.44610733182161755
2008,5075,0.36672384219554033,0.5758147512864494,REPUBLICAN,0.5758147512864494
2012,5075,0.3227436823104693,0.6382671480144404,DEMOCRAT,0.3227436823104693
2016,5075,0.22216358839050132,0.7148636763412489,DEMOCRAT,0.22216358839050132
2020,5075,0.04609868533378863,0.1950230493426669,REPUBLICAN,0.1950230493426669
2024,5075,0.033907238229093466,0.16191145467322557,DEMOCRAT,0.033907238229093466
2000,5077,0.6617325891773841,0.32783305023052656,DEMOCRAT,0.6617325891773841
2004,5077,0.6245098039215686,0.3656862745098039,REPUBLICAN,0.3656862745098039
2008,5077,0.6013818761626362,0.3863938347063513,REPUBLICAN,0.3863938347063513
2012,5077,0.6153621495327103,0.37383177570093457,DEMOCRAT,0.6153621495327103
2016,5077,0.5733641771315268,0.4061467283542631,DEMOCRAT,0.5733641771315268
2020,5077,0.1249122191011236,0.11288623595505617,REPUBLICAN,0.11288623595505617
2024,5077,0.1007936507936508,0.09373015873015873,DEMOCRAT,0.1007936507936508
2000,5079,0.5518894529046813,0.43034404963338974,DEMOCRAT,0.5518894529046813
2004,5079,0.5229982964224872,0.4675103431491847,REPUBLICAN,0.4675103431491847
2008,5079,0.3881071266454834,0.5703586019064911,REPUBLICAN,0.5703586019064911
2012,5079,0.3824476650563607,0.5901771336553945,DEMOCRAT,0.3824476650563607
2016,5079,0.32723470987977,0.641662310507057,DEMOCRAT,0.32723470987977
2020,5079,0.06658064516129032,0.17606451612903226,REPUBLICAN,0.17606451612903226
2024,5079,0.04822064056939502,0.14839857651245553,DEMOCRAT,0.04822064056939502
2000,5081,0.5477864335930078,0.4337830134904047,DEMOCRAT,0.5477864335930078
2004,5081,0.505666792595391,0.48639969777106157,REPUBLICAN,0.48639969777106157
2008,5081,0.3402562111801242,0.6302406832298136,REPUBLICAN,0.6302406832298136
2012,5081,0.3072658879429816,0.6701643238962581,DEMOCRAT,0.3072658879429816
2016,5081,0.2672661182322556,0.6896881576430075,DEMOCRAT,0.2672661182322556
2020,5081,0.05920417230056017,0.1793992659841607,REPUBLICAN,0.1793992659841607
2024,5081,0.0442539293733415,0.15284751990202083,DEMOCRAT,0.0442539293733415
2000,5083,0.4055088932806324,0.5542243083003953,DEMOCRAT,0.4055088932806324
2004,5083,0.39305344404163256,0.5936147818968541,REPUBLICAN,0.5936147818968541
2008,5083,0.2891109143796636,0.6766156570127735,REPUBLICAN,0.6766156570127735
2012,5083,0.2740417405538126,0.6928113490656118,DEMOCRAT,0.2740417405538126
2016,5083,0.21651306653200353,0.7254134578967302,DEMOCRAT,0.21651306653200353
2020,5083,0.04693009118541033,0.19577507598784194,REPUBLICAN,0.19577507598784194
2024,5083,0.035685557586837294,0.16007312614259597,DEMOCRAT,0.035685557586837294
2000,5085,0.38182020843783093,0.5910940199520704,DEMOCRAT,0.38182020843783093
2004,5085,0.3383567862006355,0.6535633227417158,REPUBLICAN,0.6535633227417158
2008,5085,0.25137947011499095,0.7262541594709574,REPUBLICAN,0.7262541594709574
2012,5085,0.23326698183627767,0.7414779795969146,DEMOCRAT,0.23326698183627767
2016,5085,0.20900369003690036,0.7364575645756457,DEMOCRAT,0.20900369003690036
2020,5085,0.05451373035027069,0.18658274085186877,REPUBLICAN,0.18658274085186877
2024,5085,0.04435009797517962,0.15169823644676683,DEMOCRAT,0.04435009797517962
2000,5087,0.36513859275053306,0.6018123667377399,DEMOCRAT,0.36513859275053306
2004,5087,0.3792293233082707,0.6066729323308271,REPUBLICAN,0.6066729323308271
2008,5087,0.3388116308470291,0.6276864728192162,REPUBLICAN,0.6276864728192162
2012,5087,0.3195797807551766,0.6490560292326432,DEMOCRAT,0.3195797807551766
2016,5087,0.23212980558397894,0.7203625200994007,DEMOCRAT,0.23212980558397894
2020,5087,0.05315603319276289,0.19242279961909944,REPUBLICAN,0.19242279961909944
2024,5087,0.03975469937341688,0.1569124116784429,DEMOCRAT,0.03975469937341688
2000,5089,0.371238570241064,0.5655860349127182,DEMOCRAT,0.371238570241064
2004,5089,0.37891364496869084,0.600990243192078,REPUBLICAN,0.600990243192078
2008,5089,0.33286791399050547,0.6316671320860094,REPUBLICAN,0.6316671320860094
2012,5089,0.2888951921713232,0.6770670826833073,DEMOCRAT,0.2888951921713232
2016,5089,0.2017728999577881,0.7508090614886731,DEMOCRAT,0.2017728999577881
2020,5089,0.051012928162068504,0.19268959083033455,REPUBLICAN,0.19268959083033455
2024,5089,0.03823716723984206,0.15870589733791873,DEMOCRAT,0.03823716723984206
2000,5091,0.45674790833030193,0.5293561295016369,DEMOCRAT,0.45674790833030193
2004,5091,0.418244992505791,0.5755552527592315,REPUBLICAN,0.5755552527592315
2008,5091,0.3232423819956184,0.6581026355971586,REPUBLICAN,0.6581026355971586
2012,5091,0.2947354687194207,0.6929349598799661,DEMOCRAT,0.2947354687194207
2016,5091,0.265552172021627,0.7018830402088124,DEMOCRAT,0.265552172021627
2020,5091,0.06420533607598766,0.18028918869865085,REPUBLICAN,0.18028918869865085
2024,5091,0.04769980383471493,0.1498702777953553,DEMOCRAT,0.04769980383471493
2000,5093,0.5646750357540123,0.4130780232003814,DEMOCRAT,0.5646750357540123
2004,5093,0.5364940295343743,0.4324878117713559,REPUBLICAN,0.4324878117713559
2008,5093,0.47587437544610994,0.49793004996431123,REPUBLICAN,0.49793004996431123
2012,5093,0.4835140186915888,0.4936822429906542,DEMOCRAT,0.4835140186915888
2016,5093,0.42941532868827625,0.5347621932747653,DEMOCRAT,0.42941532868827625
2020,5093,0.0923270134500081,0.14778804083616917,REPUBLICAN,0.14778804083616917
2024,5093,0.06669776989829243,0.12994308108612485,DEMOCRAT,0.06669776989829243
2000,5095,0.5800182204676587,0.4035833586395384,DEMOCRAT,0.5800182204676587
2004,5095,0.5587673847832015,0.43250613580583586,REPUBLICAN,0.43250613580583586
2008,5095,0.4682516671498985,0.5085532038271963,REPUBLICAN,0.5085532038271963
2012,5095,0.49009287925696593,0.4907120743034056,DEMOCRAT,0.49009287925696593
2016,5095,0.4549237170596394,0.5162968099861304,DEMOCRAT,0.4549237170596394
2020,5095,0.10182883522727272,0.13716264204545456,REPUBLICAN,0.13716264204545456
2024,5095,0.08236744759556104,0.11385121249486231,DEMOCRAT,0.08236744759556104
2000,5097,0.38459481144691093,0.5691361326557903,DEMOCRAT,0.38459481144691093
2004,5097,0.38504295098534613,0.5980293077311774,REPUBLICAN,0.5980293077311774
2008,5097,0.3014908890115958,0.6529541689674213,REPUBLICAN,0.6529541689674213
2012,5097,0.2702702702702703,0.6959459459459459,DEMOCRAT,0.2702702702702703
2016,5097,0.2101713964596797,0.7426243326777184,DEMOCRAT,0.2101713964596797
2020,5097,0.04718564420345985,0.19661760908856185,REPUBLICAN,0.19661760908856185
2024,5097,0.034799028864310765,0.16115457243053682,DEMOCRAT,0.034799028864310765
2000,5099,0.4994649545211343,0.48047084002140183,DEMOCRAT,0.4994649545211343
2004,5099,0.48720161058383665,0.5038826574633305,REPUBLICAN,0.5038826574633305
2008,5099,0.4055020632737277,0.5672627235213205,REPUBLICAN,0.5672627235213205
2012,5099,0.3882978723404255,0.5898345153664303,DEMOCRAT,0.3882978723404255
2016,5099,0.35643869377695625,0.6161429451632778,DEMOCRAT,0.35643869377695625
2020,5099,0.08010720667063728,0.15879988088147706,REPUBLICAN,0.15879988088147706
2024,5099,0.05841073271413829,0.13773649810801514,DEMOCRAT,0.05841073271413829
2000,5101,0.3068500127323657,0.6440030557677616,DEMOCRAT,0.3068500127323657
2004,5101,0.3439926907263591,0.6347647327546825,REPUBLICAN,0.6347647327546825
2008,5101,0.29848484848484846,0.6535353535353535,REPUBLICAN,0.6535353535353535
2012,5101,0.2712373668396613,0.6850587271237367,DEMOCRAT,0.2712373668396613
2016,5101,0.18625099920063948,0.7660538236077804,DEMOCRAT,0.18625099920063948
2020,5101,0.04433466733366683,0.19959979989994997,REPUBLICAN,0.19959979989994997
2024,5101,0.03416445623342175,0.16249336870026526,DEMOCRAT,0.03416445623342175
2000,5103,0.5256373256373257,0.4558922558922559,DEMOCRAT,0.5256373256373257
2004,5103,0.48713615023474177,0.5018779342723004,REPUBLICAN,0.5018779342723004
2008,5103,0.4363453815261044,0.5448795180722892,REPUBLICAN,0.5448795180722892
2012,5103,0.4491517207949588,0.5352399418322831,DEMOCRAT,0.4491517207949588
2016,5103,0.43492702566683444,0.5386009058882738,DEMOCRAT,0.43492702566683444
2020,5103,0.10372312805068024,0.1374493716896874,REPUBLICAN,0.1374493716896874
2024,5103,0.07910966844423835,0.11722698817528403,DEMOCRAT,0.07910966844423835
2000,5105,0.41128025954579484,0.5275767407037684,DEMOCRAT,0.41128025954579484
2004,5105,0.4335364477544572,0.5495373504852178,REPUBLICAN,0.5495373504852178
2008,5105,0.31596167328815145,0.6410376256134611,REPUBLICAN,0.6410376256134611
2012,5105,0.30142204164550535,0.6554088369730828,DEMOCRAT,0.30142204164550535
2016,5105,0.24361356247097074,0.6985601486298189,DEMOCRAT,0.24361356247097074
2020,5105,0.05467905770477631,0.18797276853252648,REPUBLICAN,0.18797276853252648
2024,5105,0.040270506108202445,0.15527923211169284,DEMOCRAT,0.040270506108202445
2000,5107,0.6461934929668206,0.33866638032857294,DEMOCRAT,0.6461934929668206
2004,5107,0.6362201172755977,0.3564501578709968,REPUBLICAN,0.3564501578709968
2008,5107,0.6349648790277623,0.3453004794291448,REPUBLICAN,0.3453004794291448
2012,5107,0.6559899117276167,0.32761664564943255,DEMOCRAT,0.6559899117276167
2016,5107,0.619876312383144,0.35179059398820656,DEMOCRAT,0.619876312383144
2020,5107,0.14510573534123677,0.09680390900352451,REPUBLICAN,0.09680390900352451
2024,5107,0.11154313487241799,0.08497367355204537,DEMOCRAT,0.11154313487241799
2000,5109,0.40392848149080834,0.5729035507428859,DEMOCRAT,0.40392848149080834
2004,5109,0.38907038907038904,0.5978615978615979,REPUBLICAN,0.5978615978615979
2008,5109,0.2745839636913767,0.6875945537065052,REPUBLICAN,0.6875945537065052
2012,5109,0.22465681098204857,0.7515839493136219,DEMOCRAT,0.22465681098204857
2016,5109,0.1720673197689023,0.7912584777694047,DEMOCRAT,0.1720673197689023
2020,5109,0.037918040508714085,0.2071950070654734,REPUBLICAN,0.2071950070654734
2024,5109,0.02569986232216613,0.17191372189077558,DEMOCRAT,0.02569986232216613
2000,5111,0.5669661368348307,0.41299239806496196,DEMOCRAT,0.5669661368348307
2004,5111,0.5268677974880228,0.4603133497345591,REPUBLICAN,0.4603133497345591
2008,5111,0.3458627648839556,0.6184409687184662,REPUBLICAN,0.6184409687184662
2012,5111,0.31613756613756616,0.6579365079365079,DEMOCRAT,0.31613756613756616
2016,5111,0.24346024346024345,0.7125097125097125,DEMOCRAT,0.24346024346024345
2020,5111,0.04733413109958782,0.19671586225236007,REPUBLICAN,0.19671586225236007
2024,5111,0.034891933888967365,0.16191552479163723,DEMOCRAT,0.034891933888967365
2000,5113,0.3218406784373697,0.6395106353399138,DEMOCRAT,0.3218406784373697
2004,5113,0.31709193486344406,0.6657263751763046,REPUBLICAN,0.6657263751763046
2008,5113,0.25478453326389794,0.7125374300221325,REPUBLICAN,0.7125374300221325
2012,5113,0.20139787729743722,0.7707740098369144,DEMOCRAT,0.20139787729743722
2016,5113,0.14724820799416838,0.8040335317701373,DEMOCRAT,0.14724820799416838
2020,5113,0.03669022379269729,0.20715547703180212,REPUBLICAN,0.20715547703180212
2024,5113,0.02763030888030888,0.16860521235521236,DEMOCRAT,0.02763030888030888
2000,5115,0.36201281076973185,0.610357181630659,DEMOCRAT,0.36201281076973185
2004,5115,0.33968041335757343,0.651325232035212,REPUBLICAN,0.651325232035212
2008,5115,0.27184202183069883,0.7051043978441053,REPUBLICAN,0.7051043978441053
2012,5115,0.25079504868144237,0.7222956113312784,DEMOCRAT,0.25079504868144237
2016,5115,0.22154282422792326,0.7202800301298241,DEMOCRAT,0.22154282422792326
2020,5115,0.05906188605108055,0.1850135068762279,REPUBLICAN,0.1850135068762279
2024,5115,0.045363978339051717,0.14979124467777272,DEMOCRAT,0.045363978339051717
2000,5117,0.44568006843455943,0.530938123752495,DEMOCRAT,0.44568006843455943
2004,5117,0.4310154525386313,0.5601545253863135,REPUBLICAN,0.5601545253863135
2008,5117,0.30996746524696833,0.6574977817213842,REPUBLICAN,0.6574977817213842
2012,5117,0.2801655523718561,0.6854504934734161,DEMOCRAT,0.2801655523718561
2016,5117,0.23635307781649245,0.7273519163763066,DEMOCRAT,0.23635307781649245
2020,5117,0.046781115879828326,0.19928469241773963,REPUBLICAN,0.19928469241773963
2024,5117,0.03275,0.16425,DEMOCRAT,0.03275
2000,5119,0.5373139023680505,0.4393673663596826,DEMOCRAT,0.5373139023680505
2004,5119,0.5453089787688293,0.4455580595421658,REPUBLICAN,0.4455580595421658
2008,5119,0.5507149365017385,0.4351722727357245,REPUBLICAN,0.4351722727357245
2012,5119,0.5474178227015767,0.4328244897446998,DEMOCRAT,0.5474178227015767
2016,5119,0.5606223713198478,0.3833930002002804,DEMOCRAT,0.5606223713198478
2020,5119,0.14996087222575255,0.0936815999435148,REPUBLICAN,0.0936815999435148
2024,5119,0.11958888802266053,0.07533198201709934,DEMOCRAT,0.11958888802266053
2000,5121,0.5136974646928705,0.4548238897396631,DEMOCRAT,0.5136974646928705
2004,5121,0.511774411279436,0.4736763161841908,REPUBLICAN,0.4736763161841908
2008,5121,0.39072638075644883,0.5720841905364773,REPUBLICAN,0.5720841905364773
2012,5121,0.3435191403626595,0.621390194761585,DEMOCRAT,0.3435191403626595
2016,5121,0.22338924596331713,0.7068506035428751,DEMOCRAT,0.22338924596331713
2020,5121,0.04459042865531415,0.19652818555490312,REPUBLICAN,0.19652818555490312
2024,5121,0.03429776974080771,0.16175406871609405,DEMOCRAT,0.03429776974080771
2000,5123,0.586864406779661,0.4018361581920904,DEMOCRAT,0.586864406779661
2004,5123,0.5928243637880685,0.39789319983312477,REPUBLICAN,0.39789319983312477
2008,5123,0.5771699105733824,0.41209889531825356,REPUBLICAN,0.41209889531825356
2012,5123,0.5871801004544367,0.402774455871801,DEMOCRAT,0.5871801004544367
