STCOFIPS10,state,YEAR,VOTER_TURNOUT_PCT,REG_VOTER_TURNOUT_PCT,PARTISAN_INDEX_DEM,percent_car,percent_pt,NAME,percent_white,percent_black,percent_asian,percent_native,labor_force_participation,percent_manufacturing,percent_edu_health_services,percent_unemployment,median_income_adj2024,percent_homeowner,median_home_value_adj2024,percent_family_households,percent_married,avg_household_size,percent_upper_edu,median_age,total_population,mean_commute_time,pop_density_sq_mile,gas_price
42049,PA,2012,0.56712192297,0.676568567753,0.5818059444427,0.9039439144123782,0.01414035672083303,"Erie County, Pennsylvania",0.875729566785203,0.0712570284272714,0.0119367459361616,0.00340286339374158,62.5,1.1,127963,5.7,63780.7643728223,34.6,98575.7513066202,64.7,2.7,2.44,0.251705408813165,38.5,280646,18.9,351.153388183668,3.6337821158690167
42049,PA,2014,0.347099095583,0.411384910345,0.5777323246002,0.8851165513314997,0.01770521774691481,"Erie County, Pennsylvania",0.871090312918622,0.0684628451783668,0.0154968880524919,0.0025139795218411,60.7,1.4,127150,4.1,60534.9387410224,33.7,95755.7498943811,64.9,2.2,2.45,0.279957858666908,39.4,278443,19.3,348.396923049055,3.5123751214771626
42049,PA,2016,0.595671057701,0.663335442543,0.5398544073105,0.910379225714512,0.01714036893357612,"Erie County, Pennsylvania",0.875187812039521,0.0729308091395222,0.018029955794024,0.00221934998026842,60.8,0.7,127683,3.5,64163.2416666667,66,164719.375,61.9,3.2,2.4,0.280312436987275,39.2,276207,19.9,345.599167242884,3.22530395274875
42049,PA,2018,0.479133248329,0.534047186375,0.5934874415398,0.9022232678508412,0.02340901070462298,"Erie County, Pennsylvania",0.863251256152113,0.075707286233602,0.0180437475419116,0.00347716137189821,61.2,0.9,129088,2.7,60128.24173636,65.5,179982.676224612,62.2,3.3,2.36,0.278414731785428,40,272061,20,340.411557416236,3.4471642718446605
42049,PA,2022,0.497674196959,0.595469176769,0.5489382743835,0.8517131110095935,0.00798205905560862,"Erie County, Pennsylvania",0.823492933964414,0.070735069427582,0.0205163454605905,4.3333868780562e-4,58,0.4,122644,1.7,60271.824393577,69.7,177933.720532969,43.6,1.6,37457,0.313402826684156,40.4,267689,19,334.941169051039,3.6459206212251942
42055,PA,2012,0.570096731186,0.721187531948,0.3222972452641,0.9255028980565974,0.00342368450960336,"Franklin County, Pennsylvania",0.93159477772269,0.0393587836721203,0.00954552966451826,0.00115022310361924,64,3.2,71616,4.6,71143.2970383275,29.1,56822.3148954704,70.9,3.1,2.55,0.200075368872656,39.8,151275,24.2,195.895118194656,3.6337821158690167
42055,PA,2018,0.452217668295,0.595079421997,0.3212305903435,0.900404176046974,5.397790855352371e-4,"Franklin County, Pennsylvania",0.9247909064488,0.0316272160687183,0.00433364549358995,4.2626021248425e-4,64.4,2.8,77167,2.6,76662.3496614894,71.9,225698.526483473,73.4,3.2,2.55,0.209005931720934,40.7,154835,25,200.505176834702,3.4471642718446605
42063,PA,2012,0.512450754642,0.635844707489,0.4504714608192,0.8714968527176327,0.00543265338104317,"Indiana County, Pennsylvania",0.944750504432202,0.0247115101226507,0.0100546373755923,3.1739554285973e-4,57.1,6,39426,3.6,60822.0535714286,26.4,35223.7260452962,65.3,1.8,2.35,0.213684900214269,39.2,88218,22.3,106.668353013677,3.6337821158690167
42063,PA,2014,0.323131889105,0.474727123976,0.4229340553284,0.880851517331415,0.00892547891189086,"Indiana County, Pennsylvania",0.939605044124689,0.0288121679246574,0.00766196155337149,0.00405901534672656,56.8,6.1,38629,4.1,56377.4799324039,31,31658.6037177862,62.9,1.6,2.36,0.236759575742627,38.7,87706,22.4,106.049270777138,3.5123751214771626
42063,PA,2016,0.546149432659,0.737180113792,0.3813293278217,0.8659845830413455,0.00412053258584442,"Indiana County, Pennsylvania",0.948138113102682,0.0261104163771942,0.0109073224954842,0.00336945949701264,56,5.8,36512,5.6,56298.1208333333,69.7,152532.5,61.1,2.2,2.32,0.21894360463058,39.7,86364,24.3,104.426598196209,3.22530395274875
42069,PA,2010,0.425257563591,0.480727314949,0.6068544983864,0.9162684200023108,0.01408480290728817,"Lackawanna County, Pennsylvania",0.934154977211978,0.0241641670592955,0.0167283210568791,8.8633045198188e-4,60.2,0.4,96839,5.4,60830.7313159101,34.5,79947.3131591013,64.9,1.8,2.4,0.245463457575576,42.8,214367,19.5,466.899751391793,3.392507358636716
42069,PA,2012,0.59478533268,0.671954870224,0.6406635642052,0.8966849897853878,0.0163328489290453,"Lackawanna County, Pennsylvania",0.932533558376889,0.0303109424320557,0.0186826559491227,0.00209346456729626,61.2,0.4,97050,6.1,58972.8593205575,35.4,75667.6589721254,61.1,1.9,2.41,0.254532775453278,42,214477,20.2,467.139335715187,3.6337821158690167
42069,PA,2014,0.368435829878,0.43410935998,0.6224454045296,0.902631636276496,0.0083436812408775,"Lackawanna County, Pennsylvania",0.927129217418284,0.0326534066068381,0.0224380520780936,9.120012786822e-4,57.1,0.8,93830,3.4,60142.9763413604,33.7,74223.0629488804,60.7,2.6,2.43,0.258489151820968,42.7,212719,20.6,463.310342619483,3.5123751214771626
42069,PA,2016,0.63935905695,0.707225978374,0.5936105251312,0.903803317412791,0.00647527481066296,"Lackawanna County, Pennsylvania",0.91723964963255,0.0277776463295177,0.0246260428447717,0.00101267739599945,59.3,0.3,97997,2.9,62212.03125,63.2,199183.333333333,59.1,2.1,2.36,0.26980549015411,41.7,211321,21.6,460.26544367307,3.22530395274875
42069,PA,2018,0.492214202881,0.588127553463,0.6170861124992,0.8917518081158786,0.0118882997244302,"Lackawanna County, Pennsylvania",0.905333668575332,0.0214333493047682,0.0285588231108244,3.0361539519813e-4,60.9,0.3,102148,1.9,66760.1712465153,63.9,185243.130227001,60.7,3.4,2.3,0.28794793497217003,42.1,210793,21.9,459.115438920777,3.4471642718446605
42069,PA,2022,0.52244836092,0.613508999348,0.5798336267471,0.8575098910760514,0.00738533678503394,"Lackawanna County, Pennsylvania",0.809349998840526,0.0261670106439719,0.0282587018528396,0.00213343227512001,62,0.8,104275,3.3,65942.9244960711,63.8,196844.55073454,41.5,1.1,31999,0.312226742070973,41.7,215615,21.1,469.617944442668,3.6459206212251942
42071,PA,2010,0.397588253021,0.506076276302,0.3739547431469,0.8806479881409652,0.01375091113094896,"Lancaster County, Pennsylvania",0.901387276124855,0.0377540583978653,0.0202189343197041,0.0028587577572882,66.8,3,249828,5.3,74609.0325538744,30.4,194612.196240257,70.4,1.6,2.61,0.240898008221534,38.1,520156,22.2,551.121346320362,3.392507358636716
42071,PA,2012,0.58799892664,0.733141601086,0.3948639631271,0.8845686067937667,0.00920506176706272,"Lancaster County, Pennsylvania",0.885415025539887,0.0367751597785214,0.0207223298906843,0.00123570914709494,65.4,2.4,251298,4.6,75030.7142857143,31,183666.08231707299,71.3,2,2.64,0.245091091367926,38.5,526823,22.5,558.185238721715,3.6337821158690167
42071,PA,2014,0.358246684074,0.463600575924,0.3874190151691,0.8852913263380964,0.01490648666572651,"Lancaster County, Pennsylvania",0.877730068251706,0.0439304732618315,0.0214749118727968,0.00237380934523363,66.3,2.9,265900,2.8,76270.5682298268,32.2,175383.907900296,69.7,2,2.67,0.259834514301164,38.5,533320,23.2,565.069010872845,3.5123751214771626
42071,PA,2016,0.621002554893,0.734552145004,0.3713386058807,0.8870169118533703,0.01254069697335101,"Lancaster County, Pennsylvania",0.894703806870938,0.0435041782729805,0.0202841225626741,8.0037140204271e-4,66.2,1.9,269554,2.6,80374.40625,67.6,257365.833333333,69.2,2.1,2.68,0.250031876971521,38.2,538500,24,570.557380850197,3.22530395274875
42071,PA,2018,0.479626238346,0.618449032307,0.4572345018387,0.8749140531949668,0.00928789079965283,"Lancaster County, Pennsylvania",0.876242969918518,0.0443688518407453,0.022753823426062,0.00273016445377394,65.6,2.9,271712,2.4,83011.2166467543,67.4,276173.835125448,69.2,1.5,2.63,0.284687951577283,38.7,543557,22.8,575.915428528859,3.4471642718446605
42071,PA,2022,0.532088220119,0.64059561491,0.4360492229462,0.8283879467676503,0.00829730634518954,"Lancaster County, Pennsylvania",0.811680670608251,0.0445269649982304,0.0242495450290948,0.00302176135271429,65.8,2.6,283419,1.9,88849.7420567134,69.7,308590.365562009,56.3,0.9,74887,0.325835670581282,39.4,556629,23.9,589.765616240045,3.6459206212251942
42073,PA,2022,0.529452502728,0.646422386169,0.3974429666996,0.8367386170154336,0.00230680507497116,"Lawrence County, Pennsylvania",0.906363068509941,0.03140873787552,0.00450211552287004,0,57.2,0.5,37415,3.6,63295.408267851,74.5,138392.893747865,43.3,1.8,13891,0.253892590882101,44.2,84849,23.5,236.898847554567,3.6459206212251942
42075,PA,2014,0.353087127209,0.462136864662,0.3542965054512,0.8810615009055831,0.00231514292463973,"Lebanon County, Pennsylvania",0.879428567237953,0.0226901047968964,0.00913031043055464,0.00110003740127164,64.4,1.9,64072,4.7,71839.4000844952,30.6,47241.4343050275,68.6,2.7,2.6,0.205948698118072,41.8,136359,22.7,376.856506064785,3.5123751214771626
42077,PA,2010,0.387733250856,0.461268991232,0.5269067287445,0.9024043736641488,0.01905867280603281,"Lehigh County, Pennsylvania",0.82271369242458,0.0635750315618698,0.0288198431332225,0.00377028671316687,65.8,0.3,160616,7.8,74593.1705639615,32.9,129066.127922971,67.7,2.1,2.52,0.277112249335996,39.3,350106,23.3,1014.30446246121,3.392507358636716
42077,PA,2012,0.586642801762,0.689886808395,0.5423832535744,0.8979907172444123,0.02365260386642816,"Lehigh County, Pennsylvania",0.800025334628214,0.0643386958296387,0.032366395023153,0.00185224281833664,66.5,0.7,171674,5.8,73878.7347560976,33.5,121890.666376307,66.4,2.2,2.59,0.286873403625555,39.6,355245,24.8,1029.19284093113,3.6337821158690167
42077,PA,2014,0.315229862928,0.388648629189,0.530802667141,0.901980198019802,0.02261904761904762,"Lehigh County, Pennsylvania",0.770266304849045,0.0665748149224617,0.0290115504034117,0.00344863242441095,66.2,0.5,172923,5.7,77864.9915504859,33.8,118169.355724546,65.8,1.3,2.59,0.273546736844694,39.8,357823,24.2,1036.66165581641,3.5123751214771626
42077,PA,2016,0.624571979046,0.696926057339,0.5091997385025,0.8861364749258288,0.02147651006711409,"Lehigh County, Pennsylvania",0.789212082159566,0.0733724910298034,0.031907189099731,9.8582667624956e-4,65.2,0.8,177521,4.1,79277.5875,64.1,260510.833333333,67.1,2.8,2.54,0.294322136770405,39,363147,24.5,1052.0860043227,3.22530395274875
42077,PA,2018,0.448409348726,0.554831504822,0.5834178328514,0.8991471942691455,0.01988174427198817,"Lehigh County, Pennsylvania",0.785270306981798,0.0727791361043195,0.0354903558815539,0.00376799782667753,64.7,0.5,178305,4,78002.5129430506,64.8,267281.162883313,65.3,1.3,2.59,0.30095401914409,38.5,368100,24.1,1066.43551562091,3.4471642718446605
42077,PA,2022,0.474251300097,0.558718562126,0.5580942630768,0.8173041933343322,0.0133195624719053,"Lehigh County, Pennsylvania",0.615675082443791,0.0623968622198838,0.0372877122213453,0.00165817648418753,66.1,0.3,190391,3,77931.961052272,65.9,308697.813460881,47.9,1.1,46685,0.343407900079271,39.3,376317,25.3,1090.24127664198,3.6459206212251942
42079,PA,2010,0.389397293329,0.512541592121,0.5301924943924,0.930053107957628,0.01109984867087342,"Luzerne County, Pennsylvania",0.925905952399507,0.0362006889134806,0.00867532224629436,0.00246574915444443,60.1,0.7,142502,6.3,60416.8775790922,31.5,128298.984410821,63.4,2.1,2.39,0.213902257197934,42.6,320795,22.2,360.30552343215,3.392507358636716
42079,PA,2012,0.498810738325,0.634815573692,0.5445349216461,0.9045702469015864,0.01527347924444506,"Luzerne County, Pennsylvania",0.905316375258156,0.0364299576048121,0.010612814498469,0.0019717967647581,59.8,0.5,145810,4.8,58037.3040069686,35,115007.554442509,62.1,1.4,2.39,0.206133839640886,43.1,321027,21.8,360.566097572757,3.6337821158690167
42079,PA,2014,0.30597153306,0.397377967834,0.5245788097382,0.9158868115911822,0.01132439886894961,"Luzerne County, Pennsylvania",0.899635854956732,0.0486530397172152,0.00998027155622606,0.00201048210796383,59.9,0.6,146443,4.4,58875.4098014364,30.9,115005.754119138,62.8,2.6,2.45,0.22746193812103,42.7,318829,21.6,358.097382223379,3.5123751214771626
42079,PA,2016,0.555142521858,0.666905283928,0.4869067668915,0.91053124694103,0.01075359035672833,"Luzerne County, Pennsylvania",0.901821526441054,0.0440510394047721,0.0118716871639753,0.00142864818906199,59.9,0.8,145663,4.2,61039.2083333333,68.1,161705.416666667,62,2.1,2.45,0.230437783125708,43.1,316383,22.5,355.350122103006,3.22530395274875
42079,PA,2018,0.418212920427,0.524174392223,0.4587840437889,0.903749839908866,0.00875614244403551,"Luzerne County, Pennsylvania",0.874356988597369,0.0479307153246066,0.0133733779112597,0.00184167280557602,60.9,0.7,151576,3.1,68176.7363600159,69,167332.536837913,62.8,2.8,2.38,0.236054314082439,43.2,317646,22.7,356.768678739159,3.4471642718446605
42079,PA,2022,0.453450709581,0.576578617096,0.4466628134251,0.8546262314081514,0.00953576717532676,"Luzerne County, Pennsylvania",0.747635345268699,0.0420658824827113,0.0120660969638661,0.00120415848318927,61.8,0.8,157711,2.9,64042.1711650154,66.5,182231.636487872,42.6,1.7,47261,0.25072700405399,42.3,326369,23.5,366.56604179313,3.6459206212251942
42081,PA,2012,0.522295594215,0.731782257557,0.3508626818657,0.91082660314861,0.02370761844504819,"Lycoming County, Pennsylvania",0.919901338249351,0.0440734671582685,0.00826164140379626,0.00205687559743275,63.4,2.8,54970,6.1,62612.3475609756,29.5,44049.1768292683,65.4,2,2.44,0.189627692690823,41.3,117168,20.6,95.3670339250204,3.6337821158690167
42081,PA,2014,0.351550549269,0.497110366821,0.3363393843174,0.9182245648629176,0.01094004777975806,"Lycoming County, Pennsylvania",0.910126343255399,0.0447179592817661,0.0072527208432039,0.00189686545129948,59.2,3.4,53696,3.1,60004.7929869033,31.1,41897.4588086185,64.3,2.2,2.42,0.213815789473684,42.1,116508,19.1,94.829837400453,3.5123751214771626
42081,PA,2016,0.573340654373,0.746015131474,0.3051277399063,0.8964733302766316,0.01730857404860156,"Lycoming County, Pennsylvania",0.923755726780508,0.0451895043731778,0.00552721088435374,9.54463418020269e-5,61,2.8,53572,3.8,64278.5583333333,68.1,200231.666666667,64.8,2.6,2.4,0.211967042239539,40.6,115248,21.4,93.8042803990061,3.22530395274875
42081,PA,2022,0.512986123562,0.645678460598,0.3126103579998,0.8702858333491182,0.01039910594207565,"Lycoming County, Pennsylvania",0.88882798132692,0.0301050360729948,0.00910666289432734,0.00782465695289291,61.4,1.8,53808,2.8,67172.1284591732,70,209201.059104886,47,0.9,16630,0.246338879541347,42,113104,21.2,92.0592056282902,3.6459206212251942
42085,PA,2014,0.338073045015,0.418267726898,0.4749813973904,0.9018377132508798,0.00699689255654106,"Mercer County, Pennsylvania",0.911275721597437,0.0548466279029282,0.00618014693081717,7.1376344834789e-4,55.6,2.2,49742,3.2,57896.1681453316,26.7,43917.0616814533,65.7,2.7,2.38,0.211620734255298,44.6,114884,19.8,170.810476202205,3.5123751214771626
42085,PA,2016,0.592418670654,0.690752625465,0.435183763504,0.900996759004464,0.00158992233840885,"Mercer County, Pennsylvania",0.913889454712921,0.0569199295032459,0.00800616403779901,6.2880270650855e-4,57.1,1.3,50739,3,65376.6875,72.9,152270.416666667,67.1,1.9,2.31,0.220575523345402,45.1,112913,19.6,167.879977189335,3.22530395274875
42085,PA,2018,0.464569717646,0.582537055016,0.4486221671104,0.8931897062558198,0.00296283755184965,"Mercer County, Pennsylvania",0.909245322226539,0.0569825537797132,0.0085198268930188,0.00170757930305467,55.6,1.8,48401,2.9,61180.3325368379,70.9,165453.803265631,62.1,2.9,2.21,0.203648846227195,44.8,110683,20.6,164.564394846007,3.4471642718446605
42089,PA,2018,0.414827018976,0.519356250763,0.5609773993492,0.8665017267151178,0.05565434771403536,"Monroe County, Pennsylvania",0.756894995486912,0.159191065855687,0.02556236615597,4.3066068067985e-4,60.2,0.1,78867,4,80372.2222222222,77.5,217306.849860613,69.1,2.2,3.03,0.220251156196199,42.5,169507,38.5,278.644476879057,3.4471642718446605
42091,PA,2010,0.49871173501,0.499576091766,0.568794965744,0.8614101524428804,0.05735145685000979,"Montgomery County, Pennsylvania",0.822484682642325,0.0897944203372565,0.0648409841059007,6.5913323978967e-4,69.4,0.4,411517,5.1,108795.946813388,27,324442.583677212,69.5,1.5,2.55,0.44908852057802,40.6,801052,27.7,1658.36098920706,3.392507358636716
