year,county_fips,state,dem_vote_pct,rep_vote_pct,incumbent_party,incumbent_vote_pct,partisan_lean,percent_car,percent_pt,NAME,percent_white,percent_black,percent_asian,percent_native,labor_force_participation,percent_manufacturing,percent_edu_health_services,percent_unemployment,median_income_adj2024,percent_homeowner,median_home_value_adj2024,percent_family_households,percent_married,avg_household_size,percent_upper_edu,median_age,total_population,mean_commute_time,pop_density_sq_mile,cpi_adjustment,gas_price
2016,39151,OH,0.3888746226581982,0.5614503620769349,DEMOCRAT,0.3888746226581982,-0.17257573941873666,0.9269776527671958,0.01124522378740053,"Stark County, Ohio",0.876799995717482,0.0732765542862649,0.00985514383906299,5.834930355556e-4,63.4,0.9,179626,4,66823.3875,68.8,170092.083333333,65.6,3,2.4,0.242150618786147,41.6,373612,22.2,649.390836566213,1.3104166666666666,2.781286574074074
2008,39153,OH,0.5764720748980707,0.4106868753693428,REPUBLICAN,0.4106868753693428,0.16578519952872794,0.9189488533251512,0.01755278745449035,"Summit County, Ohio",0.818547926319941,0.139893689569118,0.0188273413913986,0.00211220100191315,68.3,272028,2.3,5,72177.2387366465,31.4,222173.142127264,63.2,1.1,2.41,0.305496486245851,39.7,542562,22.2,1314.21602243475,1.4607524384579655,4.847588119936006
2012,39153,OH,0.5716500255872937,0.41462622006566785,DEMOCRAT,0.5716500255872937,0.15702380552162587,0.9389450545898288,0.0162193614081024,"Summit County, Ohio",0.804998419041033,0.140598101739795,0.022249917253902,0.0015846571168116,64.1,0.4,252274,6.2,66842.2081881533,33.5,201389.581881533,61.2,1.8,2.4,0.292403552677304,40.9,540811,22.6,1309.97467811782,1.369773519163763,5.025394647696476
2016,39153,OH,0.5204144523391439,0.4342446478201714,DEMOCRAT,0.5204144523391439,0.08616980451897244,0.9249090590775576,0.01361293209096037,"Summit County, Ohio",0.79102350545993,0.144208772903942,0.031678697020174,9.309642791042e-4,63,0.5,263453,3.2,68188.8416666667,64.8,185948.125,62.3,1.9,2.39,0.313758619597242,41.1,540300,22.5,1308.7369128717,1.3104166666666666,2.781286574074074
2024,39153,OH,0.5300452167810185,0.46024615182164774,DEMOCRAT,0.5300452167810185,0.06979906495937072,0.8246898836148134,0.00935513067513923,"Summit County, Ohio",0.729009788806954,0.14263053290488,0.0471924512881476,0.00161413154521983,63.9,0.2,270948,2.6,69797,68.4,229300,43.3,1.2,79236,0.363381924198251,41.5,538370,23.3,1304.06198738245,1,3.041777777777778
2008,39155,OH,0.6001141381633112,0.37575780255968866,REPUBLICAN,0.37575780255968866,0.2243563356036225,0.9506895110739656,0.00315613521895,"Trumbull County, Ohio",0.896023509703431,0.0765153773714372,0.0047464236194911,0.0016136893860882,58.2,92055,2.8,4.4,59944.8978169995,28.6,93540.7431490943,64.8,2.2,2.31,0.163937963587323,41.7,211317,23.9,341.773199095913,1.4607524384579655,4.847588119936006
2012,39155,OH,0.6062977418181461,0.3763210413000521,DEMOCRAT,0.6062977418181461,0.229976700518094,0.9465878521874558,0.00356316956911605,"Trumbull County, Ohio",0.890441935141703,0.0846455743806833,0.00160554660906628,0.00127768724144914,56.6,0.8,86450,5.3,56227.8331881533,30.3,83067.1755226481,63.1,2.1,2.34,0.152741594699378,43.3,207406,23.1,335.447749739429,1.369773519163763,5.025394647696476
2016,39155,OH,0.4479271886617584,0.5105124493642546,DEMOCRAT,0.4479271886617584,-0.06258526070249615,0.9400319309006122,0.00876376876514707,"Trumbull County, Ohio",0.883052149139106,0.0868921095008052,0.00426111730459557,0.00180354267310789,56.6,0.8,87928,3,59692.1,67.6,139428.333333333,64.5,2.4,2.31,0.196296037946429,44.2,201825,22.7,326.421328655681,1.3104166666666666,2.781286574074074
2024,39155,OH,0.4118634235279493,0.5799424025193718,DEMOCRAT,0.4118634235279493,-0.1680789789914225,0.9045919009531656,0.00176215486366184,"Trumbull County, Ohio",0.856030953569646,0.0798102845731403,0.00495257114328507,0.00113829256115826,56.7,0.7,88269,2.6,59073,69.7,160700,41,1,33251,0.214966545287446,43.3,200300,26,323.954872437671,1,3.041777777777778
2012,39169,OH,0.3879053736487545,0.5924134419551935,DEMOCRAT,0.3879053736487545,-0.20450806830643903,0.8789659003182135,5.648760097158674e-4,"Wayne County, Ohio",0.947774449707439,0.0152549456673168,0.00913381164669824,0.00165436054611312,62.9,6.7,54104,3.1,65675.1611498258,28.4,41435.6489547038,71.5,1.7,2.63,0.238161708010954,39.7,114848,21.2,206.960140017304,1.369773519163763,5.025394647696476
2016,39169,OH,0.30150642890096885,0.6473030710288248,DEMOCRAT,0.30150642890096885,-0.34579664212785594,0.8829076194949239,0.00578055565591242,"Wayne County, Ohio",0.941092126727913,0.0165106894479265,0.0108611659654847,2.8333476431699e-4,63.7,4.9,55931,2.5,70020.8041666667,71.2,182934.166666667,70.6,2.8,2.6,0.205103464462206,38.7,116470,19.5,209.88304113102,1.3104166666666666,2.781286574074074
2024,39169,OH,0.29911571025399813,0.6917027281279398,DEMOCRAT,0.29911571025399813,-0.3925870178739416,0.8240401573734907,0,"Wayne County, Ohio",0.933843199122025,0.00974861101584471,0.0105374168324302,9.5171136566294e-4,58.6,3.4,52600,1.2,68401,76.4,254300,54.6,0.4,15417,0.256799197258168,38.7,116632,21.2,210.174970835349,1,3.041777777777778
2008,39173,OH,0.5272749642434216,0.45596173661627426,REPUBLICAN,0.45596173661627426,0.07131322762714731,0.8862722210830165,0.00223985362083379,"Wood County, Ohio",0.932846657092708,0.0161002074357747,0.0098212861018031,3.7498005425243e-4,69.3,64612,2.9,5.9,79875.40408732,30.5,47750.5364607524,60.1,1.2,2.45,0.284793494319296,34,125340,20,203.077406224622,1.4607524384579655,4.847588119936006
2008,53005,WA,0.3605491626777853,0.6219226179863121,REPUBLICAN,0.6219226179863121,-0.2613734553085268,0.9130452245160254,0.01289260181540686,"Benton County, Washington",0.831826711967521,0.0131793594917146,0.0210170614137301,0.0176624268665138,65.3,77649,3.6,3.3,80011.2540640966,29.1,62337.6103111937,70.7,3.4,2.69,0.272685294256231,36,163058,20,95.8928876682085,1.4607524384579655,5.149801568870311
2012,53005,WA,0.353762616423032,0.6216895637200065,DEMOCRAT,0.353762616423032,-0.2679269472969745,0.9039229417763198,0.01186834248645461,"Benton County, Washington",0.83150582791478,0.0161185977916425,0.0254608054912883,0.00686959286834285,64.1,4.3,82732,4.8,79137.2952961672,30.9,62378.1162891986,67.6,2.4,2.73,0.295037430058168,36.2,182398,20.4,107.266561131045,1.369773519163763,5.512273035230352
2016,53005,WA,0.32938883126944657,0.5897259674859735,DEMOCRAT,0.32938883126944657,-0.26033713621652693,0.9385781401298252,0.00624021231067171,"Benton County, Washington",0.832228452237126,0.0187468376650868,0.0244829259729666,0.00552440548103632,61.2,3.6,84899,3.5,81911.525,69.5,270601.041666667,66.5,2,2.73,0.297898759122333,35.6,193686,22.2,113.904928558578,1.3104166666666666,3.493134027777778
2024,53005,WA,0.3740279860566276,0.5914512428867945,DEMOCRAT,0.3740279860566276,-0.2174232568301669,0.8828681007841677,0.00425806061948238,"Benton County, Washington",0.688830835510335,0.0156606627251478,0.0279939502268665,0.00679682845226637,62.5,4,101132,3.3,91356,65.3,447700,47.3,1.4,24847,0.343434483427692,36.3,218190,21.3,128.315502215938,1,3.943666666666666
2008,53011,WA,0.5217438882930993,0.46076907924974286,REPUBLICAN,0.46076907924974286,0.06097480904335639,0.8860806866096155,0.02131683341234001,"Clark County, Washington",0.879347731398314,0.0202362425335446,0.0325522151563453,0.00552347003882439,68.9,206319,4.3,5.7,86063.151416628,31.8,152896.957733395,71,3.2,2.73,0.256843518564807,35.6,424733,24.7,675.22050645652,1.4607524384579655,5.149801568870311
2012,53011,WA,0.489410654857053,0.4871518041980032,DEMOCRAT,0.489410654857053,0.0022588506590497937,0.8777909695235804,0.02732260443416999,"Clark County, Washington",0.846698624417334,0.0197176735791844,0.0450001939368496,0.00661210576631294,64.5,0.5,195561,6.5,76322.4107142857,35.9,140693.547473868,68.8,2.8,2.71,0.267774680772432,37.4,438287,24.5,696.768016879567,1.369773519163763,5.512273035230352
2016,53011,WA,0.4634142685851319,0.4618355315747402,DEMOCRAT,0.4634142685851319,0.0015787370103916842,0.8797741154776997,0.01997003572663363,"Clark County, Washington",0.844671939839578,0.0171535144255682,0.0490623487745654,0.00448590846605484,64,0.7,221117,3.4,90499.9958333333,68.2,385786.666666667,70.3,2.3,2.72,0.295150861039742,38,467018,28.4,742.443206636431,1.3104166666666666,3.493134027777778
2024,53011,WA,0.5177779866800686,0.4483292235824975,DEMOCRAT,0.5177779866800686,0.06944876309757109,0.7787790867490995,0.01225976049070197,"Clark County, Washington",0.740805926386721,0.0269350179889203,0.0527586488111381,0.0137975113272352,64.5,0.6,260896,3.1,99638,65.7,565300,51.7,1.6,64167,0.342733194568769,39.6,527269,25.6,838.227406909336,1,3.943666666666666
2008,53029,WA,0.5232097535520293,0.4607794302521407,REPUBLICAN,0.4607794302521407,0.06243032329988857,0.8203513153965194,0.02128526050009502,"Island County, Washington",0.884161917862055,0.0105374336804873,0.031821084692474,0.00203871094517587,59.7,30923,7.3,2.8,81108.2791453785,24.5,35569.3218764515,72.4,2,2.44,0.299460257740115,41.8,81424,26.1,390.605195342835,1.4607524384579655,5.149801568870311
2016,53029,WA,0.4888515719749977,0.43066050937587463,DEMOCRAT,0.4888515719749977,0.058191062599123045,0.8621057526602293,0.02338813359958421,"Island County, Washington",0.85658792777966,0.0241178179001888,0.0472070284137664,0.0108669345079626,57.3,0.9,32023,3,84932.0354166667,66.8,436237.708333333,71.1,2.4,2.42,0.311179846833286,45.4,82636,30.4,396.419371712892,1.3104166666666666,3.493134027777778
2024,53029,WA,0.5642624263570325,0.399759766630441,DEMOCRAT,0.5642624263570325,0.1645026597265915,0.7737709205020921,0.02973326359832636,"Island County, Washington",0.756770508106108,0.0254053053955919,0.0536552649228706,0.00879992599273804,54.8,0.5,32527,2,87695,73.5,629700,62.1,1.2,16422,0.387052909810393,46.3,86478,26.3,414.850118918964,1,3.943666666666666
2008,53033,WA,0.7030450136220868,0.2816778593367692,REPUBLICAN,0.2816778593367692,0.4213671542853176,0.76921428401343,0.10699615833379636,"King County, Washington",0.72624377572288,0.0568034767976224,0.130784598823046,0.00694900984740757,71.2,1031371,3.1,3,102534.59591268,37.8,709516.674407803,58.3,1.9,2.36,0.444680985619837,38.8,1875519,26.8,886.571727262131,1.4607524384579655,5.149801568870311
2012,53033,WA,0.6906904174516157,0.2850631853872289,DEMOCRAT,0.6906904174516157,0.40562723206438683,0.7479907835436984,0.11489462421686689,"King County, Washington",0.688831546646475,0.0623714781014626,0.147353345554537,0.00732076674769856,69.4,0.7,1052599,4.6,94578.7521777003,43.1,626633.031358885,58.1,1.6,2.45,0.458519924639312,37.2,2007440,27.7,948.931761381832,1.369773519163763,5.512273035230352
2016,53033,WA,0.7194018221350247,0.21666421298368851,DEMOCRAT,0.7194018221350247,0.5027376091513361,0.7148177282741354,0.13080861272779065,"King County, Washington",0.648139276361996,0.0608203835402354,0.167984669553529,0.00525030581822072,70,0.5,1172234,3.1,112820.322916667,56.8,643807.708333333,60.7,1.9,2.45,0.513942604463049,37.1,2149970,29.9,1016.30674840498,1.3104166666666666,3.493134027777778
2024,53033,WA,0.7364922839588077,0.22308054298002125,DEMOCRAT,0.7364922839588077,0.5134117409787865,0.6229304771689819,0.08477635000836645,"King County, Washington",0.523007540773033,0.0653607730243128,0.224237899915862,0.00621867002590792,70.6,0.5,1310244,3.4,122080,53.7,885200,45.5,0.9,237084,0.579194320761932,37.4,2340211,28.3,1106.23507862508,1,3.943666666666666
2008,53035,WA,0.5519193803936077,0.4286495572516628,REPUBLICAN,0.4286495572516628,0.12326982314194485,0.7919445279748112,0.07754762704968779,"Kitsap County, Washington",0.840671646459717,0.0267966250849776,0.0411145727762972,0.0153272524805125,63.6,106157,8.8,3.6,86670.8244310265,30.8,94367.5290292615,65.5,2,2.5,0.277044203667596,39.7,239769,30.7,607.099024048585,1.4607524384579655,5.149801568870311
2012,53035,WA,0.5453403260191138,0.4283641492457465,DEMOCRAT,0.5453403260191138,0.11697617677336725,0.7659370534313896,0.0902025025269248,"Kitsap County, Washington",0.822680016157433,0.0245969465588982,0.0455231753277567,0.0123298469357742,62.4,0.3,104154,5.8,80916.631097561,31.6,90899.5405052265,65.6,2.7,2.54,0.296670825021415,39.1,254991,30,645.641376663258,1.369773519163763,5.512273035230352
2016,53035,WA,0.5080238422741862,0.394298446712839,DEMOCRAT,0.5080238422741862,0.1137253955613472,0.7882633025721578,0.09070456181687284,"Kitsap County, Washington",0.805559436730347,0.0248743443437017,0.0427399163932012,0.0114119126471332,60.8,0.6,113904,3,90642.83125,65.5,378448.333333333,67.1,3.5,2.53,0.319410011496821,38.5,264811,30.8,670.505777049284,1.3104166666666666,3.493134027777778
2024,53035,WA,0.5847506247131419,0.37661277984598907,DEMOCRAT,0.5847506247131419,0.2081378448671528,0.7106587081645704,0.05172315781993889,"Kitsap County, Washington",0.726647004477294,0.0196610049037027,0.0517553834126928,0.0124156065666975,63.3,0.7,131738,1.9,109052,68.5,579700,54.9,0.8,39831,0.393662542493478,40.5,281420,28.4,712.560036317258,1,3.943666666666666
2008,53053,WA,0.5517844136926439,0.4299374848264142,REPUBLICAN,0.4299374848264142,0.12184692886622966,0.8644502288465031,0.03694443201587581,"Pierce County, Washington",0.773221543227869,0.0657426629787981,0.0549654485075206,0.0114696444550232,67.4,361973,5.6,3.8,85040.6247097074,36.6,273230.822108686,65.8,3.2,2.56,0.226301019515779,35.8,785639,28.5,470.591789279246,1.4607524384579655,5.149801568870311
2012,53053,WA,0.5436703508209151,0.4329620016914059,DEMOCRAT,0.5436703508209151,0.11070834912950916,0.8850719075443627,0.03022919855969296,"Pierce County, Washington",0.75102164520298,0.0678135868647905,0.0592511097339965,0.0132662955027899,65.8,0.9,364591,6.2,78938.6781358885,39.3,250013.802264808,66.2,3.1,2.65,0.239118602075865,35.7,811681,29.1,486.190749331395,1.369773519163763,5.512273035230352
2016,53053,WA,0.49510882821355295,0.42132086029527815,DEMOCRAT,0.49510882821355295,0.0737879679182748,0.8809551959469828,0.03824858941818374,"Pierce County, Washington",0.731203094813494,0.0649149204933868,0.0613598788824491,0.0125680357408233,63.7,0.8,392703,3.8,84435.3875,60,355516.041666667,65.9,2.3,2.65,0.269272286781346,36.1,861312,32.3,515.919341081192,1.3104166666666666,3.493134027777778
2024,53053,WA,0.5349844511022996,0.42812132462504066,DEMOCRAT,0.5349844511022996,0.10686312647725899,0.8133644711230659,0.02089984488396375,"Pierce County, Washington",0.621933338291701,0.0786935410180945,0.0780454115622045,0.010338196075098,66.3,0.5,454023,3,100529,63.3,574500,49.5,1.3,105719,0.32174005547136,37.4,941170,32.4,563.753676072532,1,3.943666666666666
2008,53057,WA,0.5377554306982071,0.4417385391690226,REPUBLICAN,0.4417385391690226,0.09601689152918447,0.8984955624503932,0.01033624359621906,"Skagit County, Washington",0.876084745762712,0.00794915254237288,0.0238135593220339,0.0159491525423729,61.9,55417,4,2,77928.2210868555,29.1,45668.9642359498,67.6,1.1,2.63,0.24426840866997,37.7,118000,24.3,68.1594633716271,1.4607524384579655,5.149801568870311
2012,53057,WA,0.5190613182796866,0.4536177604081854,DEMOCRAT,0.5190613182796866,0.06544355787150119,0.905873899766481,0.00650659641139253,"Skagit County, Washington",0.881003535720932,0.00580264248617009,0.0211297389656747,0.0153440138045372,59.1,3.5,50877,4.6,73145.9059233449,32,41610.9799651568,68.2,2.7,2.61,0.24860878896014801,40.7,118222,25.5,68.2876955823772,1.369773519163763,5.512273035230352
2016,53057,WA,0.47687964551172096,0.4419668381932533,DEMOCRAT,0.47687964551172096,0.03491280731846769,0.8900453248279335,0.01040792345140171,"Skagit County, Washington",0.825316742264374,0.00595079276525901,0.0207226655670637,0.0190490051018346,59.1,4.4,54389,4.2,79913.1395833333,68.1,365868.333333333,65.6,3.1,2.62,0.243510650680945,42,123681,26.3,71.4409371971713,1.3104166666666666,3.493134027777778
2024,53057,WA,0.5260191300387156,0.4378985424732407,DEMOCRAT,0.5260191300387156,0.08812058756547486,0.8506362035192836,0.00585998584385442,"Skagit County, Washington",0.759959619093539,0.00519075458052073,0.0268352217936355,0.00831726133076181,59.7,3.6,61180,2.4,91204,67.1,609800,48.7,0.9,22264,0.32056439007107,42.6,132736,27.2,76.6713095770873,1,3.943666666666666
2008,53061,WA,0.5846853118473588,0.3955945843856237,REPUBLICAN,0.3955945843856237,0.1890907274617351,0.874666320157511,0.04757815523421853,"Snohomish County, Washington",0.817295273200664,0.0216936905310427,0.0828546562228024,0.0117222868259575,71.4,359619,3.8,3.3,97433.6483975848,32.7,260913.757547608,67.9,3.3,2.54,0.285775215783526,36.9,683655,29.3,327.538435533022,1.4607524384579655,5.149801568870311
2012,53061,WA,0.5715775718049706,0.4033024374122619,DEMOCRAT,0.5715775718049706,0.1682751343927087,0.8693663480182171,0.05340273706993732,"Snohomish County, Washington",0.794659471021887,0.0242457396362525,0.0930677347360839,0.00921782831948226,68,0.6,358668,5.4,91961.1149825784,34,244649.769163763,67.6,3,2.67,0.296706867840743,37.6,733036,30.1,351.196823879565,1.369773519163763,5.512273035230352
2016,53061,WA,0.5413255867645899,0.3748250154161783,DEMOCRAT,0.5413255867645899,0.16650057134841156,0.8698074361148117,0.04860774696217351,"Snohomish County, Washington",0.759482999415962,0.0308397450547218,0.102468195322618,0.0100683070516239,67.5,0.6,402023,3,103150.758333333,66.9,474501.875,68.2,2.7,2.71,0.314315522574259,38,787620,31.8,377.34796438923,1.3104166666666666,3.493134027777778
2024,53061,WA,0.5740959923102857,0.38585102134995614,DEMOCRAT,0.5740959923102857,0.1882449709603296,0.7658897415469957,0.04213734982965752,"Snohomish County, Washington",0.615956477914347,0.0402991275446614,0.154491368605726,0.011736890892742,67.4,0.7,449418,2.9,109165,66.7,735800,51.9,0.8,93305,0.39494086236557,39,864113,31.9,413.995685168318,1,3.943666666666666
2008,53063,WA,0.481916623768285,0.4934331309137128,REPUBLICAN,0.4934331309137128,-0.011516507145427846,0.8667064138136623,0.03711619161182324,"Spokane County, Washington",0.905828472130666,0.0164175007618706,0.0228517950967954,0.0101496292229784,64.5,217868,5.2,4,70693.1142591732,35.5,173933.253599628,63.6,2.8,2.43,0.270520413079316,36.1,462677,21.5,262.320505397675,1.4607524384579655,5.149801568870311
2012,53063,WA,0.4570209534021355,0.5150560693383371,DEMOCRAT,0.4570209534021355,-0.05803511593620164,0.8679912273107667,0.02630363893457998,"Spokane County, Washington",0.888397952641702,0.0182769819332191,0.0243391804260775,0.014629993588867801,61.8,1.2,210130,5.8,65234.094076655,37,163029.074477352,62.5,2.1,2.43,0.27444406627627,37.1,475735,20.8,269.723901631944,1.369773519163763,5.512273035230352
2016,53063,WA,0.4126233245029616,0.49917270270983866,DEMOCRAT,0.4126233245029616,-0.08654937820687708,0.8756252552622449,0.02535714756243769,"Spokane County, Washington",0.875801487560913,0.0182598903565017,0.0232751987689151,0.0160838516286227,61.5,1.3,229740,3.3,69508.43125,62.3,263786.875,63.1,2.7,2.47,0.309284532671629,37.3,499072,22.2,282.955105332291,1.3104166666666666,3.493134027777778
2024,53063,WA,0.45688339916818194,0.5062595356030681,DEMOCRAT,0.45688339916818194,-0.0493761364348862,0.8093915668333176,0.01997547401188567,"Spokane County, Washington",0.818739915855288,0.0197860587430097,0.0242792928102859,0.00840367876794011,62.4,1.4,267039,2.7,86205,65.5,436100,46.9,1.4,73419,0.348855752516421,39,555947,22.3,315.201097124606,1,3.943666666666666
2008,53067,WA,0.5988682729719278,0.3817092708489531,REPUBLICAN,0.3817092708489531,0.21715900212297468,0.8775602984274917,0.02878737447129786,"Thurston County, Washington",0.840220082306541,0.0337587333439377,0.0525244615202646,0.0114078986544634,67.1,121156,18.8,3.5,91305.7919182536,32.5,95720.1857872736,65.1,2.1,2.49,0.314226078659391,37.5,245181,24.4,339.603895180002,1.4607524384579655,5.149801568870311
2012,53067,WA,0.5826794582215121,0.387894194218616,DEMOCRAT,0.5826794582215121,0.19478526400289614,0.8773404919887218,0.02898073578821185,"Thurston County, Washington",0.83830884288435,0.0292607961847545,0.0585138503940665,0.0139510397473019,65.1,1,118817,6.3,79774.2399825784,33.9,92676.1367595819,66.6,2.3,2.49,0.295886901117838,38,258332,24.3,357.819543315511,1.369773519163763,5.512273035230352
2016,53067,WA,0.5316281585657986,0.37573603276408313,DEMOCRAT,0.5316281585657986,0.15589212580171546,0.8700546590317543,0.02154639510671525,"Thurston County, Washington",0.821391458531658,0.030905959552652,0.0582438903866697,0.0124735667933523,61.1,1.6,122393,4.6,86203.1395833333,63.1,342936.041666667,66.9,1.8,2.56,0.352277987511958,39.5,275222,24.6,381.214136655085,1.3104166666666666,3.493134027777778
2024,53067,WA,0.5814072214760206,0.3785288415371619,DEMOCRAT,0.5814072214760206,0.20287837993885877,0.74331715368798,0.00862370434612318,"Thurston County, Washington",0.713633002324107,0.0384303031903655,0.0647217673779844,0.0132249630255652,61.5,1.5,138692,2.9,98264,68.6,525500,48.7,1.6,41170,0.405350244186894,40.4,302912,25.9,419.567972627425,1,3.943666666666666
2008,53073,WA,0.580392469528299,0.40069165528857176,REPUBLICAN,0.40069165528857176,0.17970081423972728,0.8338549519105797,0.03553938133610605,"Whatcom County, Washington",0.889120689567443,0.00791231828381562,0.0365340484101583,0.026265843717721,68,98408,2.6,5.7,68840.8801672085,38.6,68240.5109150023,57.9,1.3,2.52,0.298262388090365,34.7,196529,21.2,93.284759319746,1.4607524384579655,5.149801568870311
2012,53073,WA,0.554106125459822,0.4144755360141319,DEMOCRAT,0.554106125459822,0.13963058944569007,0.8298853439680958,0.03256895978730475,"Whatcom County, Washington",0.860052031062739,0.00930030887353724,0.0369430289093938,0.0313258177353821,64.2,5.7,97493,6.3,70485.8057491289,37.7,67436.6898954704,62,1.5,2.53,0.310456489874061,37,205262,20.9,97.429978616335,1.369773519163763,5.512273035230352
2016,53073,WA,0.5501809925870542,0.3701822691090788,DEMOCRAT,0.5501809925870542,0.1799987234779754,0.8450663225205469,0.03216666504943866,"Whatcom County, Washington",0.822887453874539,0.012080258302583,0.0428874538745387,0.0278459409594096,63.3,2.8,105129,4.3,73921.9145833333,59.3,410815.625,58.2,2,2.52,0.32858666816389,37,216800,22.5,102.906623554391,1.3104166666666666,3.493134027777778
2024,53073,WA,0.6041648533379754,0.3569573795224418,DEMOCRAT,0.6041648533379754,0.24720747381553365,0.7729036820207535,0.02016148925323554,"Whatcom County, Washington",0.779531312512236,0.0085293291452795,0.0461281782817062,0.013483490385352,64.9,2,123114,2.7,86162,65.1,627800,46.7,0.4,32766,0.420128455876455,38.9,234954,20.6,111.523629292428,1,3.943666666666666
2012,53077,WA,0.4315409299364713,0.5487508606914113,DEMOCRAT,0.4315409299364713,-0.11720993075494002,0.9258535287375144,0.00710250532176191,"Yakima County, Washington",0.798357741814015,0.00789952100802909,0.0124748458358471,0.0396231228009086,61.8,17.3,99097,6.7,60190.5879790941,37.9,66724.4076655052,71.4,2.9,3.09,0.147058425109386,32.3,246977,20.6,57.4959019251264,1.369773519163763,5.512273035230352
2016,53077,WA,0.4024565916398714,0.5367845659163987,DEMOCRAT,0.4024565916398714,-0.13432797427652726,0.9202667050414928,0.00546841272125485,"Yakima County, Washington",0.778797929785768,0.0140164078898877,0.0100225928952555,0.0432029034273903,63.2,16.8,107279,4.4,64164.5520833333,62.7,217922.291666667,70.9,3.9,3.04,0.159286287142166,32.8,249636,18.7,58.1149134250592,1.3104166666666666,3.493134027777778
2024,53077,WA,0.4135840722921432,0.5562528872914108,DEMOCRAT,0.4135840722921432,-0.14266881499926753,0.9142389403579269,0.00455780034974141,"Yakima County, Washington",0.45309314838525,0.00787550817528808,0.0112175705836618,0.0345036998642287,61.5,12,109940,4.8,75399,59.8,349900,46.4,0.6,27986,0.199645257654966,33.8,258523,22,60.1837946585692,1,3.943666666666666
