state,year,county_fips,d_inc_vote,d_gas,d_unemp,d_income,d_lfpr,d_age,d_edu,d_white,d_black,d_asian,d_native,d_manufacturing,d_edu_health,d_homeowner,d_home_value,d_family_hh,d_married,d_hh_size,d_commute,d_pop,d_pop_density,d_percent_car,d_percent_pt,incumbent_party,lag_incumbent_party,same_party_incumbent,incumbent_vote_pct,d_partisan_lean,d_gas_lag,d_percent_pt_lag
MI,2016,26161,0.008188611205529939,-2.2840171860885277,-2.5999999999999996,8805.301415505208,-1.000000000000007,0,0.05061619648088106,-0.004687895227380001,-0.004453219515850995,0.0032352556554507,0.003959266161848179,0.2,13730,17.800000000000004,210156.58899535402,-0.5,-0.19999999999999996,0.020000000000000018,1.6999999999999993,13763,19.49537738926398,-0.0033245234479933883,0.0048682184678006946,DEMOCRAT,DEMOCRAT,TRUE,0.6813254992629044,0.053812227516647326,0.4423432522150357,0.0014465795705087686
MI,2016,26163,-0.06255520071297349,-2.2840171860885277,-3.8999999999999995,2869.0728222996986,1.3999999999999986,-0.10000000000000142,0.017859247742348983,-0.004417113660817096,-0.010333986974222997,0.005236634555686102,-3.753943302778097e-4,0,58455,23.299999999999997,-431500.57491289196,-1.5,0.10000000000000009,-0.13000000000000034,0.7999999999999972,-42999,-70.25817020904014,-0.007530216707956061,-0.0030345955769782162,DEMOCRAT,DEMOCRAT,TRUE,0.6678048642519393,-0.0948688100737532,0.4423432522150357,-0.0034315421311477134
NE,2016,31055,-0.0021005177835931588,-2.5150650027422903,-1.8000000000000003,7311.531431475101,-1.0999999999999943,0.7999999999999972,0.012224260652850982,0.023497914600390968,-0.004134350952693003,0.005250204195607802,-0.00301975502953737,-0.09999999999999998,15638,22.5,39075.072590012016,0.3999999999999986,-1,0.020000000000000018,0.8000000000000007,23730,72.2480614261799,-0.01013547394420955,-1.2536311786308027e-4,DEMOCRAT,DEMOCRAT,TRUE,0.47330441328769346,0.05400084320872716,0.3323746926022624,-3.115005899144499e-4
NE,2016,31109,-0.03255864709175704,-2.5150650027422903,-1.7999999999999998,8321.442617595807,-0.20000000000000284,0.10000000000000142,0.03770094688340897,-0.018083373598385966,0.0048556448441905015,0.003915368469621296,-0.0023323112755622493,-0.7000000000000001,12980,17.199999999999996,127041.47139953509,1.1000000000000014,-0.09999999999999987,0.010000000000000231,0.9000000000000021,16230,19.378023494293018,-0.003471420028200556,0.0011851192153294193,DEMOCRAT,DEMOCRAT,TRUE,0.4543872914265579,0.00556569641503905,0.3323746926022624,-0.00632977611695258
NE,2016,31153,-0.025182861726257166,-2.5150650027422903,-1.2999999999999998,4933.937913763104,-1.5,0.9000000000000057,0.02752287337715703,0.0013229280386030107,-0.006160890693481899,0.007438206993838101,-5.955379160980097e-4,0.5,8593,36.5,175967.9551393728,-2.200000000000003,-1.9,0.08000000000000007,0.8999999999999986,13170,55.10594099870298,0.004742353614360151,-0.00237274309591092,DEMOCRAT,DEMOCRAT,TRUE,0.3478902953586498,0.019053438317060745,NA,NA
OH,2016,39017,-0.0292412555265531,-2.244108073622402,-1.9000000000000004,6635.415788327489,-2.000000000000007,-0.6000000000000014,0.028015703430027017,-0.006439354491008076,0.00412935767136241,0.0021570590525512023,-5.042358864016498e-4,0.3,4529,39,89299.18844367002,1,-0.20000000000000018,-0.04999999999999982,0.6999999999999993,6948,14.876555272829023,-0.03510127522781947,6.703209926962805e-4,DEMOCRAT,DEMOCRAT,TRUE,0.337335120427522,-0.026627225786403197,0.17780652776047035,-5.968270711318308e-4
OH,2016,39035,-0.034573288765019194,-2.244108073622402,-2.3,3700.612100754901,-0.19999999999999574,-0.3999999999999986,0.013389700855840014,-0.013496801081061993,-0.007224705931799025,0.0019334145134214976,-2.887523259704598e-4,0,19803,17.1,-265100.944396051,-0.8000000000000043,0.5,-0.06000000000000005,0.09999999999999787,-15759,-34.47264067671995,-0.010610443701706607,-6.070829455840296e-4,DEMOCRAT,DEMOCRAT,TRUE,0.6595834534018303,-0.04373548608182076,0.17780652776047035,-0.009960697565877322
OH,2016,39049,-0.00223498594276772,-2.244108073622402,-1.5,4865.367051393696,1.7000000000000028,0.29999999999999716,0.019052074606487,-0.016062286945467963,0.008440711226066017,0.007797151763728,-4.561767206417702e-4,0,68881,5.399999999999999,-132983.09233449498,-1,0.40000000000000036,-0.020000000000000018,0.5999999999999979,68981,129.61944549705004,-0.013268834844686661,-0.0022367461504903714,DEMOCRAT,DEMOCRAT,TRUE,0.604325979970403,0.03303725622634357,0.17780652776047035,-0.0010666856593186495
OH,2016,39061,0.0022715308080619723,-2.244108073622402,-1.7999999999999998,5596.086432926801,0.30000000000001137,-0.29999999999999716,0.034530863479008966,-0.019911390267485007,1.9737613051795666e-4,0.005074896499184401,-0.0012393198241298102,-0.19999999999999998,17963,15,-65048.261469221005,-1,-0.2999999999999998,-0.03000000000000025,0.6999999999999993,7061,17.395444655159963,-0.016543863343932097,0.002900861325578659,DEMOCRAT,DEMOCRAT,TRUE,0.5272897931847014,0.03929118219127613,0.17780652776047035,-0.01474578691082129
OH,2016,39093,-0.09237705129944196,-2.244108073622402,-2,4124.6072299652005,-0.8999999999999986,0.29999999999999716,0.023229423920548997,-0.009275078226887001,0.0021807571672613074,-5.515334273837984e-5,2.3477665937528995e-4,0.4,5823,43.9,77156.602787456,1.7999999999999972,0.7000000000000002,0.010000000000000231,0.8000000000000007,4887,9.950676814482904,-0.014457341790061196,3.450311297669203e-4,DEMOCRAT,DEMOCRAT,TRUE,0.4762951580085656,-0.15305433087225456,0.17780652776047035,-0.00311854255301892
